corruption_levels,geometric_margin,functional_margin
0.0,0.4925796809220597,1.1989758929803187
0.0,0.56232197121284,1.3687338590891802
0.0,0.5215422374676449,1.2694729281650294
0.0,0.48099288535533996,1.170772763416827
0.0,0.5770649099456285,1.404619277868962
0.0,0.5745448399482608,1.3984852384587065
0.0,0.5930996238539382,1.4436489743252017
0.0,0.5629059999890167,1.3701554289398326
0.0,0.5842828293207611,1.4221882350619584
0.0,0.4585214065332712,1.1160754983228953
0.0,0.5515218791552442,1.3424456248794658
0.0,0.4764111506384163,1.1596204774286203
0.0,0.5410547611994699,1.316967874610793
0.0,0.5208948510478584,1.2678971410572177
0.0,0.5394832331846418,1.313142657538511
0.0,0.5845945302953938,1.4229469386156726
0.0,0.49041987905728135,1.1937187732293866
0.0,0.5497756609698338,1.3381951988280465
0.0,0.5459137906157406,1.3287951166977694
0.0,0.5611153282466527,1.3657967995962172
0.0,0.5920844217102252,1.4411778961545891
0.0,0.44806563917000414,1.0906253762478209
0.0,0.5559164460450006,1.3531423303364274
0.0,0.5634968278333818,1.3715935482324701
0.0,0.5911979085712037,1.4390200566746751
0.0,0.5091614293939879,1.239337112598817
0.0,0.4995246773846164,1.215880535331485
0.0,0.5739295876728765,1.3969876682688314
0.0,0.5384747051096707,1.3106878245518547
0.0,0.5382206725264888,1.3100694901887795
0.0,-0.5949305654621626,-1.448105623543063
0.0,0.5459328946146791,1.3288416172642237
0.0,0.5714618526909526,1.390981016211945
0.0,0.5849488697770993,1.4238094274940216
0.0,0.5981939915541065,1.4560490474484895
0.0,0.49596989166467575,1.2072279202359104
0.0,0.5679272256807654,1.3823774689280646
0.0,0.5513180696935366,1.3419495373614194
0.0,0.5129651157639395,1.2485955705471696
0.0,0.5516265021705691,1.3427002851467968
0.0,0.46099603822370183,1.1220989374856263
0.0,0.410827149045121,0.999984097932922
0.0,0.5663088957664484,1.3784383325217013
0.0,0.5908295110034143,1.438123349360266
0.0,0.5344253569474816,1.3008314073734997
0.0,0.5639887108820275,1.3727908284702335
0.0,0.4108430346369451,1.0000227646550393
0.0,0.42983196004418767,1.0462432335023681
0.0,0.5650327166978458,1.375332016939385
0.0,0.5659821876727664,1.3776431005145
0.0,0.589927697283196,1.4359282671179847
0.0,0.5114587032815797,1.2449288495653925
0.0,0.5695483415260634,1.3863233864994153
0.0,0.536902520221028,1.3068610085994348
0.0,0.527566272089326,1.2841358803118867
0.0,0.5223637863969013,1.2714726398852494
0.0,0.4556778313751592,1.109154023084469
0.0,0.5720046481489294,1.3923022210730855
0.0,0.47892445701227143,1.1657380536718898
0.0,0.513297387014942,1.2494043436965951
0.0,0.5841379185288733,1.4218355113243877
0.0,0.47868545034065163,1.1651562935046875
0.0,0.5326457103483114,1.2964996140554412
0.0,0.5392379377993024,1.3125455901703835
0.0,0.5137595718898182,1.2505293363516707
0.0,0.5936369355906448,1.4449568313974235
0.0,0.5612438396365796,1.3661096059592555
0.0,0.5468111165191493,1.3309792752572938
0.0,0.3958907048517019,0.9636276723466441
0.0,0.585222056399239,1.4244743842247116
0.0,0.5860747931573655,1.4265500094598778
0.0,0.5478315053682593,1.3334629782579104
0.0,0.5551630123315467,1.3513084161609608
0.0,0.5343239921006212,1.3005846777326144
0.0,0.4758181022783976,1.1581769532343154
0.0,-0.34961632516840097,-0.8509923610422079
0.0,0.3972106811654192,0.9668405937089088
0.0,0.5144410227423017,1.2521880388439237
0.0,0.5053983309106834,1.2301774486111612
0.0,0.5778002692232462,1.4064091975117954
0.0,-0.4008890702144652,-0.9757940685793163
0.0,0.4503639148933969,1.0962195517578859
0.0,0.5688073929997643,1.3845198622060284
0.0,0.5508136408703571,1.340721719767351
0.0,0.5751284931425195,1.3999058941147968
0.0,0.5433388574072815,1.322527536116293
0.0,0.5032155663706851,1.2248644359862566
0.0,0.5653390472275059,1.376077648427186
0.0,0.4275885508110008,1.040782607145135
0.0,0.5183337339988198,1.261663190044155
0.0,0.5923293913249714,1.441774170572656
0.0,0.5691082004652012,1.3852520501412109
0.0,0.4837451461479024,1.1774719726397902
0.0,0.4108530091650872,1.000047043404751
0.0,0.5576833253202547,1.3574430470303653
0.0,0.5368074696306502,1.306629648332476
0.0,0.5093376935865974,1.23976615286564
0.0,0.3986559370225827,0.9703584548774491
0.0,0.5460744453266007,1.3291861623151084
0.0,0.5965925922035914,1.4521511213044234
0.0,0.584876000515489,1.4236320582451596
0.0,0.5561934937951813,1.3538166853424018
0.0,0.5853860790747784,1.4248736277207197
0.0,0.4106545485555163,0.999563975394036
0.0,0.5864454368303462,1.4274521839628083
0.0,0.4108143536846256,0.9999529530656647
0.0,0.5631459451504726,1.370739473461694
0.0,0.39210394322761666,0.9544104104992972
0.0,0.5127263461314427,1.248014387350974
0.0,0.5678856815871383,1.3822763474878514
0.0,0.488421248818283,1.188853957305484
0.0,0.5532792154830696,1.3467231133235222
0.0,0.5739222647868528,1.396969843814942
0.0,0.5303922468527198,1.29101451486932
0.0,0.5520916620439152,1.34383251917131
0.0,0.5612031615131196,1.3660105923553874
0.0,0.32758567526322385,0.7973681065996541
0.0,0.5225383664358797,1.271897580795802
0.0,0.5111346512057647,1.2441400825049138
0.0,0.5718406996394103,1.3919031581027344
0.0,0.543394419602285,1.3226627786667884
0.0,0.5604076659319132,1.3640742964386467
0.0,0.5673714344712085,1.3810246314327348
0.0,0.5357480945370442,1.304051049888302
0.0,0.5566361538342357,1.354894153082481
0.0,0.42673262976370296,1.0386992311112646
0.0,0.5093098065214522,1.2396982736571993
0.0,0.5322467625682014,1.295528545232597
0.0,0.5758538369986281,1.4016714354703959
0.0,0.5934723372258891,1.4445561866306789
0.0,0.410990012904439,1.0003805207833214
0.0,0.5444542695744702,1.3252425330010462
0.0,0.4989384944817508,1.2144537221748857
