corruption_levels,geometric_margin,functional_margin
0.0,-0.23732257949798027,-0.73662351278243
0.0,0.5258825800064049,1.6322824158360454
0.0,0.34028230250907593,1.0561993112588017
0.0,0.18606427316682725,0.5775232967439761
0.0,0.47995409105220044,1.489725374100693
0.0,0.23302612315704324,0.7232877789088467
0.0,0.37576013572238975,1.1663186525485454
0.0,-0.0014764930582731484,-0.004582874101085252
0.0,0.35970261955912247,1.1164778662745731
0.0,0.38102645706823046,1.1826647420669567
0.0,0.4521086902737769,1.4032962741826571
0.0,0.23551906204118497,0.7310255904642112
0.0,0.4240563968559336,1.3162250019810542
0.0,-0.15174899767317712,-0.47101240835864017
0.0,0.47091473495196046,1.4616681944680794
0.0,0.4762074233196411,1.4780961243587403
0.0,-0.029992292618352796,-0.0930928190299634
0.0,0.322233981016938,1.0001792814517416
0.0,-0.2642169768658323,-0.8201008013960164
0.0,0.24238701706387894,0.7523429769731153
0.0,0.43608193859974537,1.3535509775421524
0.0,-0.022473888100205484,-0.06975650792803516
0.0,0.4281123069668531,1.328814106480741
0.0,0.3160785353123626,0.9810734464855223
0.0,0.3574809869905512,1.1095821600580194
0.0,0.3568548115379597,1.107638579457801
0.0,-0.4182851132374907,-1.2983115644089782
0.0,0.4422549216719318,1.3727112465928228
0.0,0.4570073459630854,1.4185011694328402
0.0,0.3221110834975211,0.9997978208985291
0.0,0.4714987845810022,1.4634810210869964
0.0,0.42959095078491694,1.3334036563066374
0.0,-0.19170481682087254,-0.5950309316653336
0.0,0.39627272121148444,1.229987490175331
0.0,0.37061143051531464,1.1503376307513795
0.0,0.3219751564822596,0.9993759182052592
0.0,-0.3842155270827459,-1.192563269048969
0.0,0.3990032615019344,1.2384627906916155
0.0,0.22193794304774853,0.6888712720608648
0.0,-0.02577753454371868,-0.08001066770229541
0.0,0.41201816369221395,1.2788596336308902
0.0,0.0689089998589046,0.21388605182770765
0.0,-0.4005771341838546,-1.2433479205687674
0.0,0.45422333965255957,1.4098599161968184
0.0,0.34057370039803053,1.0571037786593886
0.0,0.3563814219548583,1.106169229603453
0.0,-0.05013752839180214,-0.15562144303472153
0.0,-0.0010498211807713235,-0.003258530931228784
0.0,0.0834991289922254,0.25917222812357715
0.0,-0.07431006725844674,-0.2306503784629626
0.0,0.3390617478440402,1.0524108421346101
0.0,0.3364474934033397,1.0442964802669386
0.0,0.416750062117967,1.2935469324453612
0.0,0.07446982431543402,0.23114624701773173
0.0,0.10903282640116728,0.3384260518410059
0.0,0.39538557439217237,1.227233882795124
0.0,0.01031566139462067,0.032018692655598105
0.0,0.3877326685839429,1.2034800942960442
0.0,0.24326083488974282,0.7550552126052298
0.0,0.3355873788482868,1.041626778099203
0.0,-0.45946411706501256,-1.4261267201201457
0.0,0.3092727009520494,0.9599488757661486
0.0,0.42404265968205423,1.316182363285233
0.0,-0.2558070018293919,-0.7939971522326716
0.0,0.29237384911748415,0.9074966749401704
0.0,0.4415839410653834,1.370628595660703
0.0,0.47932240731343084,1.487764696378395
0.0,0.4813065200306353,1.4939231667717099
0.0,0.4557733596443353,1.4146710099142392
0.0,0.3976512824791207,1.23426639463398
0.0,0.43684361826994783,1.3559151485176506
0.0,0.43930414954265046,1.3635523703666768
0.0,0.3442691394924676,1.0685740202722014
0.0,0.4264548207819413,1.3236694493709928
0.0,0.4144203511942255,1.2863157627520085
0.0,0.0614054874443003,0.19059596419784758
0.0,0.3886889482104192,1.2064482824016485
0.0,0.29662242343558237,0.9206837882150004
0.0,0.45174433026482175,1.4021653402855043
0.0,0.4750034954656312,1.474359263050249
0.0,0.47668051354717006,1.479564545045902
0.0,0.38233221883164253,1.1867176847707492
0.0,0.3405375903157075,1.0569916968855266
0.0,0.4356276833830111,1.3521410186829559
0.0,0.14081889516261398,0.43708655720939626
0.0,0.130887531582321,0.4062606832335187
0.0,0.3456907873440436,1.0729866608080607
0.0,0.3199990196983188,0.9932422042425831
0.0,0.45986278344545783,1.4273641372686239
0.0,0.45084090532807264,1.3993612073966275
0.0,0.313069272995899,0.971733023070581
0.0,0.32222932095801354,1.000164817134937
